id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,plane-of-section,specimen-id,fold-change,target-sum,contrast-sum,num-target-samples,num-contrast-samples
424,RP_Baylor_102771,13944,Fgf12,fibroblast growth factor 12,14167,16,coronal,n/a,0.846,563.410,913.574,188,258
2661,RP_040526_02_B04,21179,Tfap2a,"transcription factor AP-2, alpha",21418,13,coronal,n/a,0.846,1178.264,1910.717,188,258
73931626,RP_051214_04_A06,60687,Clmn,calmin,94040,12,coronal,n/a,0.846,571.225,927.149,188,258
100,RP_Baylor_102808,14237,Gata2,GATA binding protein 2,14461,6,coronal,n/a,0.845,1598.546,2596.683,188,258
73997151,RP_051214_03_F10,26358,Rcn2,reticulocalbin 2,26611,9,coronal,n/a,0.845,1388.434,2255.693,188,258
75774114,RP_060530_01_B10,20649,Sult1a1,"sulfotransferase family 1A, phenol-preferring, member 1",20887,7,coronal,n/a,0.844,881.134,1432.684,188,258
70616019,RP_050725_01_D12,18318,Pcsk5,proprotein convertase subtilisin/kexin type 5,18552,19,coronal,n/a,0.844,265.345,431.441,188,258
74882195,RP_060315_04_E03,92232,Creg2,cellular repressor of E1A-stimulated genes 2,263764,1,coronal,n/a,0.843,1218.306,1983.341,188,258
73817933,RP_051214_01_A04,46158,Arl16,ADP-ribosylation factor-like 16,70317,11,coronal,n/a,0.843,207.072,337.137,188,258
79567709,RP_071204_01_E11,18978,Ptgds,prostaglandin D2 synthase (brain),19215,2,coronal,n/a,0.842,1219.545,1987.748,188,258
73718057,RP_050927_01_B01,20018,Scg3,secretogranin III,20255,9,coronal,n/a,0.842,2364.344,3854.486,188,258
72007564,RP_051017_01_A06,86856,Gpr171,G protein-coupled receptor 171,229323,3,coronal,n/a,0.842,440.406,718.221,188,258
356087,RP_040617_02_C03,26305,Homer3,homer homolog 3 (Drosophila),26558,8,coronal,n/a,0.841,1245.402,2031.669,188,258
79591541,RP_071204_04_B09,12269,Cd24a,CD24a antigen,12484,10,coronal,n/a,0.841,565.995,923.525,188,258
2049,RP_040526_02_H06,41807,B230120H23Rik,RIKEN cDNA B230120H23 gene,65964,2,coronal,n/a,0.841,384.534,627.715,188,258
73994671,RP_051214_03_E06,15704,Ids,iduronate 2-sulfatase,15931,X,coronal,n/a,0.841,2719.719,4440.004,188,258
1227,RP_Baylor_102902,17011,Mdk,midkine,17242,2,coronal,n/a,0.841,222.637,363.491,188,258
74881163,RP_060315_01_A01,87055,Yipf1,"Yip1 domain family, member 1",230584,4,coronal,n/a,0.839,1022.219,1671.846,188,258
74425572,RP_051214_02_H12,20174,Sorbs1,sorbin and SH3 domain containing 1,20411,19,coronal,n/a,0.839,133.231,312.825,131,258
70634298,RP_050725_01_F03,48743,Spock3,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3",72902,8,coronal,n/a,0.838,960.303,1571.880,188,258
2212,RP_040507_01_D02,13931,Fem1a,feminization 1 homolog a (C. elegans),14154,17,coronal,n/a,0.838,449.526,735.893,188,258
73769319,RP_051121_04_B04,41788,Clstn1,calsyntenin 1,65945,4,coronal,n/a,0.838,5245.099,8590.433,188,258
74047920,RP_051214_02_D05,23721,Pacsin2,protein kinase C and casein kinase substrate in neurons 2,23970,15,coronal,n/a,0.838,980.624,1463.369,188,235
1748,RP_Baylor_103152,26303,Homer1,homer homolog 1 (Drosophila),26556,13,coronal,n/a,0.837,1992.659,3266.600,188,258
72339397,RP_050725_01_H02,86058,Dirc2,disrupted in renal carcinoma 2 (human),224132,16,coronal,n/a,0.837,188.926,323.479,180,258
73930823,RP_051214_04_C07,87096,Epha10,Eph receptor A10,230735,4,coronal,n/a,0.837,389.095,469.779,188,190
1661,RP_040507_02_F08,23549,Aplnr,apelin receptor,23796,2,coronal,n/a,0.836,453.568,744.636,188,258
77371835,RP_070116_02_E09,22110,Vip,vasoactive intestinal polypeptide,22353,10,coronal,n/a,0.836,368.975,556.572,169,213
72472751,RP_051101_02_C06,53373,C030034I22Rik,RIKEN cDNA C030034I22 gene,77533,17,coronal,n/a,0.835,311.067,508.907,169,231
74657931,RP_060220_02_F10,62558,Chst10,carbohydrate sulfotransferase 10,98388,1,coronal,n/a,0.835,362.892,497.116,188,215
75774665,RP_060530_01_C02,45346,Zfp932,zinc finger protein 932,69504,5,coronal,n/a,0.834,304.029,453.578,188,234
74819689,RP_060315_02_H05,21908,Tubb2a,"tubulin, beta 2A class IIA",22151,13,coronal,n/a,0.834,4329.768,7122.167,188,258
2147,RP_Baylor_103237,41049,Dip2a,DIP2 disco-interacting protein 2 homolog A (Drosophila),64451,10,coronal,n/a,0.834,342.875,380.077,185,171
74743293,RP_060220_04_E11,19022,Ptpn5,"protein tyrosine phosphatase, non-receptor type 5",19259,7,coronal,n/a,0.833,2051.939,3379.239,188,258
895,RP_Baylor_103006,19487,Rfx1,"regulatory factor X, 1 (influences HLA class II expression)",19724,8,coronal,n/a,0.832,658.538,1085.893,188,258
70431431,RP_050309_02_E04,18609,Plxna2,plexin A2,18845,1,coronal,n/a,0.832,936.671,1545.174,188,258
1526,RP_Baylor_253965,19110,Dennd5a,DENN/MADD domain containing 5A,19347,7,coronal,n/a,0.832,476.530,786.111,188,258
67870081,RP_041018_01_C05,70000,Sgsm3,small G protein signaling modulator 3,105835,15,coronal,n/a,0.832,494.447,1649.580,93,258
74750009,RP_060220_04_F11,21967,Ube2b,ubiquitin-conjugating enzyme E2B,22210,11,coronal,n/a,0.831,255.245,437.599,181,258
2460,RP_Baylor_253954,18238,Pafah1b1,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 1",18472,11,coronal,n/a,0.831,3794.675,6264.915,188,258
79556694,RP_071204_01_C09,14586,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",14810,2,coronal,n/a,0.831,4514.287,7453.277,188,258
1599,RP_040507_02_F02,48164,Asb6,ankyrin repeat and SOCS box-containing 6,72323,2,coronal,n/a,0.831,564.117,931.552,188,258
2057,RP_040625_02_C03,11809,Barx2,BarH-like homeobox 2,12023,9,coronal,n/a,0.831,1940.928,3206.459,188,258
71358662,RP_050725_03_F12,20731,Sdc3,syndecan 3,20970,4,coronal,n/a,0.831,804.481,2940.155,85,258
67752111,RP_040922_01_C04,14028,Flot1,flotillin 1,14251,17,coronal,n/a,0.830,2596.672,3792.187,188,228
1972,RP_040324_01_C07,42998,Smarca2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",67155,19,coronal,n/a,0.830,2423.354,3354.615,188,216
75041515,RP_060412_04_E07,63640,Magi3,"membrane associated guanylate kinase, WW and PDZ domain containing 3",99470,3,coronal,n/a,0.830,188.174,344.143,170,258
2157,RP_Baylor_253900,37825,Donson,downstream neighbor of SON,60364,16,coronal,n/a,0.829,699.678,1158.554,188,258
70231304,RP_050301_01_C04,80093,Sesn1,sestrin 1,140742,10,coronal,n/a,0.829,823.159,1363.128,188,258
2487,RP_040324_01_B01,18581,Plk1,polo-like kinase 1,18817,7,coronal,n/a,0.829,3048.240,5048.512,188,258
2613,RP_040526_02_D03,49677,Slc35b2,"solute carrier family 35, member B2",73836,17,coronal,n/a,0.829,1925.443,3189.163,188,258
247,RP_Baylor_102683,12354,Cdk5r1,"cyclin-dependent kinase 5, regulatory subunit 1 (p35)",12569,11,coronal,n/a,0.828,1314.569,2177.598,188,258
79567505,RP_071204_01_E10,17029,Mef2c,myocyte enhancer factor 2C,17260,13,coronal,n/a,0.828,4360.604,7224.813,188,258
60,RP_040324_01_C04,11248,Acta1,"actin, alpha 1, skeletal muscle",11459,8,coronal,n/a,0.828,3410.869,5653.868,188,258
67881553,RP_041018_01_E10,12513,Clns1a,"chloride channel, nucleotide-sensitive, 1A",12729,7,coronal,n/a,0.827,269.911,554.005,152,258
74881286,RP_060315_01_A07,18385,Penk,preproenkephalin,18619,4,coronal,n/a,0.827,699.117,1205.113,181,258
71836832,RP_051017_02_B07,87954,BC018242,cDNA sequence BC018242,235044,9,coronal,n/a,0.827,3148.352,4765.091,175,219
75042261,RP_060412_02_D03,74548,Qdpr,quinoid dihydropteridine reductase,110391,5,coronal,n/a,0.826,1208.944,2008.433,188,258
71836805,RP_051017_02_A10,42801,Tmx2,thioredoxin-related transmembrane protein 2,66958,2,coronal,n/a,0.825,2689.437,4471.723,188,258
357093,RP_040617_02_A05,42710,Hmg20a,high mobility group 20A,66867,9,coronal,n/a,0.825,695.326,1175.083,185,258
71836881,RP_051017_02_E11,40898,Gprc5b,"G protein-coupled receptor, family C, group 5, member B",64297,7,coronal,n/a,0.824,2105.550,3544.116,186,258
79591337,RP_071204_02_G02,20109,Sema3a,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A",20346,5,coronal,n/a,0.824,485.279,1012.958,150,258
72472803,RP_051101_02_F07,93038,Galnt13,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13,271786,2,coronal,n/a,0.824,344.108,490.801,183,215
75774112,RP_060530_01_B08,65288,Tmem168,transmembrane protein 168,101118,6,coronal,n/a,0.824,222.442,370.663,188,258
74958537,RP_060315_05_B03,82621,Il17rd,interleukin 17 receptor D,171463,14,coronal,n/a,0.823,502.210,765.570,188,236
74512048,RP_060220_03_D07,119884,Nefh,"neurofilament, heavy polypeptide",380684,11,coronal,n/a,0.823,901.295,1502.233,188,258
129,RP_040315_01_14,11752,Atp6v1b2,"ATPase, H+ transporting, lysosomal V1 subunit B2",11966,8,coronal,n/a,0.823,2316.980,3864.548,188,258
73769327,RP_051121_04_B12,17778,Neurl1a,neuralized homolog 1A (Drosophila),18011,19,coronal,n/a,0.822,307.329,1121.191,86,258
79591637,RP_071204_04_F07,86272,Grp,gastrin releasing peptide,225642,18,coronal,n/a,0.822,553.182,590.500,188,165
119504,RP_040420_01_F01,31598,Pvr,poliovirus receptor,52118,7,coronal,n/a,0.822,3328.159,5676.167,184,258
74988455,RP_060315_05_D10,107917,Arl4c,ADP-ribosylation factor-like 4C,320982,1,coronal,n/a,0.822,547.953,773.049,188,218
77371815,RP_070116_02_E02,79905,Kcnn2,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2",140492,18,coronal,n/a,0.822,194.618,270.918,188,215
1287,RP_Baylor_253982,68181,Synj1,synaptojanin 1,104015,16,coronal,n/a,0.821,2955.774,4938.831,188,258
76115737,RP_060620_02_C05,106146,Nol4,nucleolar protein 4,319211,18,coronal,n/a,0.821,491.487,1029.978,150,258
73592534,RP_051017_01_E10,37655,Fxyd6,FXYD domain-containing ion transport regulator 6,59095,9,coronal,n/a,0.820,787.542,1317.248,188,258
1450,RP_Baylor_102732,13174,Dlx5,distal-less homeobox 5,13395,6,coronal,n/a,0.820,225.269,311.207,188,213
244,RP_Baylor_102682,12353,Cdk5,cyclin-dependent kinase 5,12568,5,coronal,n/a,0.820,856.632,1884.781,143,258
1988,RP_Baylor_103256,43255,6330407J23Rik,RIKEN cDNA 6330407J23 gene,67412,10,coronal,n/a,0.820,1093.876,1830.683,188,258
79556636,RP_071204_01_A02,11463,Aldoc,"aldolase C, fructose-bisphosphate",11676,11,coronal,n/a,0.820,1474.451,2467.660,188,258
77371797,RP_070116_01_C07,12821,Ctss,cathepsin S,13040,3,coronal,n/a,0.819,376.981,515.319,150,168
74047768,RP_051214_01_H06,20482,Serpine2,"serine (or cysteine) peptidase inhibitor, clade E, member 2",20720,1,coronal,n/a,0.819,1172.649,1964.499,188,258
70612726,RP_050725_01_C04,30401,Galns,galactosamine (N-acetyl)-6-sulfate sulfatase,50917,8,coronal,n/a,0.819,810.217,1357.671,188,258
70613978,RP_050725_01_C09,53430,Chst15,carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15,77590,7,coronal,n/a,0.819,571.321,957.699,188,258
75084479,RP_060412_04_C07,17998,Nxph1,neurexophilin 1,18231,6,coronal,n/a,0.818,406.988,683.141,188,258
75042256,RP_060412_02_C10,44574,Lrrc16a,leucine rich repeat containing 16A,68732,13,coronal,n/a,0.817,671.810,1027.543,188,235
72119649,RP_051017_04_B03,12078,Cacna2d1,"calcium channel, voltage-dependent, alpha2/delta subunit 1",12293,5,coronal,n/a,0.817,1885.912,3167.382,188,258
72008118,RP_051017_01_B07,87903,6430548M08Rik,RIKEN cDNA 6430548M08 gene,234797,8,coronal,n/a,0.817,1905.982,2630.532,188,212
2605,RP_040420_01_F02,23811,Slc35a1,"solute carrier family 35 (CMP-sialic acid transporter), member 1",24060,4,coronal,n/a,0.817,2165.085,3637.308,188,258
688,RP_040315_01_07,17751,Ndn,necdin,17984,7,coronal,n/a,0.817,1983.559,3333.011,188,258
80517057,RP_071128_03_B12,84008,Hmgcs1,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1,208715,13,coronal,n/a,0.817,1762.739,3375.177,165,258
72472761,RP_051101_02_C08,107334,C230009H10Rik,RIKEN cDNA C230009H10 gene,320399,7,coronal,n/a,0.816,906.199,1263.849,188,214
75988646,RP_060620_02_E08,84857,D10Bwg1379e,"DNA segment, Chr 10, Brigham & Women's Genetics 1379 expressed",215821,10,coronal,n/a,0.816,1984.865,3338.885,188,258
110,RP_Baylor_102634,11629,Arf3,ADP-ribosylation factor 3,11842,15,coronal,n/a,0.816,1829.739,3078.364,188,258
72128748,RP_051017_04_C04,12829,Cux2,cut-like homeobox 2,13048,5,coronal,n/a,0.815,2325.582,4089.139,180,258
2619,RP_040526_02_A01,71112,Slc39a3,"solute carrier family 39 (zinc transporter), member 3",106947,10,coronal,n/a,0.815,975.313,1641.977,188,258
70231996,RP_050303_01_E12,20537,Sqle,squalene epoxidase,20775,15,coronal,n/a,0.814,427.500,732.341,185,258
75651232,RP_060518_01_D10,41624,Arl6ip5,ADP-ribosylation factor-like 6 interacting protein 5,65106,6,coronal,n/a,0.814,3085.836,5620.944,174,258
75144693,RP_060220_02_B01,18209,P2ry2,"purinergic receptor P2Y, G-protein coupled 2",18442,7,coronal,n/a,0.814,171.114,345.500,157,258
77280561,RP_070116_01_F11,14941,Hcn1,"hyperpolarization-activated, cyclic nucleotide-gated K+ 1",15165,13,coronal,n/a,0.814,680.831,1047.003,175,219
73635816,RP_051101_03_C03,85288,Pacs2,phosphofurin acidic cluster sorting protein 2,217893,12,coronal,n/a,0.814,351.048,491.202,188,214
73732147,RP_051121_04_A05,35277,Trim3,tripartite motif-containing 3,55992,7,coronal,n/a,0.813,1054.759,1896.353,119,174
1996,RP_040604_02_B10,44084,Fam195a,"family with sequence similarity 195, member A",68241,17,coronal,n/a,0.813,3470.243,5856.408,188,258
2621,RP_040420_01_B09,20299,Slc5a1,"solute carrier family 5 (sodium/glucose cotransporter), member 1",20537,5,coronal,n/a,0.813,1169.768,1841.298,168,215
2595,RP_040507_02_H10,84030,Slc26a7,"solute carrier family 26, member 7",208890,4,coronal,n/a,0.813,608.465,1027.448,188,258
71836876,RP_051017_02_E06,12645,Cox6a2,"cytochrome c oxidase, subunit VI a, polypeptide 2",12862,7,coronal,n/a,0.813,177.488,333.481,169,258
77280559,RP_070116_01_F10,150237,E330014M11Rik*,RIKEN cDNA E330014M11 gene (non-RefSeq),0,n/a,coronal,n/a,0.812,2044.910,3511.328,185,258
70562057,RP_050331_02_G06,87765,Gpr26,G protein-coupled receptor 26,233919,7,coronal,n/a,0.812,1734.266,2932.320,188,258
70615597,RP_050725_01_D05,46815,Pgm2l1,phosphoglucomutase 2-like 1,70974,7,coronal,n/a,0.812,4286.469,7248.418,188,258
67936016,RP_041102_01_A10,21539,Tfam,"transcription factor A, mitochondrial",21780,10,coronal,n/a,0.811,1484.850,2287.734,188,235
71670727,RP_050607_03_B08,74807,Rps6ka3,ribosomal protein S6 kinase polypeptide 3,110651,X,coronal,n/a,0.811,283.326,479.320,188,258
74819328,RP_060315_02_E04,16750,Lrrn2,"leucine rich repeat protein 2, neuronal",16980,1,coronal,n/a,0.811,852.639,1481.911,183,258
74047878,RP_051214_02_B06,21845,Tsg101,tumor susceptibility gene 101,22088,7,coronal,n/a,0.811,1006.976,1406.257,151,171
77414654,RP_070205_01_H12,18377,Pea15a,phosphoprotein enriched in astrocytes 15A,18611,1,coronal,n/a,0.811,2177.285,4276.880,162,258
70928374,RP_050725_02_D12,17640,Gadd45b,growth arrest and DNA-damage-inducible 45 beta,17873,10,coronal,n/a,0.811,296.751,502.321,188,258
71587812,RP_050725_02_G03,106942,Sidt1,"SID1 transmembrane family, member 1",320007,16,coronal,n/a,0.810,973.122,1647.972,188,258
357096,RP_040617_02_A12,42004,Pop4,"processing of precursor 4, ribonuclease P/MRP family, (S. cerevisiae)",66161,7,coronal,n/a,0.810,450.939,763.724,188,258
2691,RP_040420_01_A11,21787,Traf2,TNF receptor-associated factor 2,22030,2,coronal,n/a,0.810,788.667,1336.071,188,258
74988286,RP_060315_05_C10,43913,Pdzd2,PDZ domain containing 2,68070,15,coronal,n/a,0.810,363.047,760.761,152,258
79567499,RP_071204_01_E08,13944,Fgf12,fibroblast growth factor 12,14167,16,coronal,n/a,0.810,2114.408,3584.204,188,258
71670705,RP_050517_01_D03,35831,Txn2,thioredoxin 2,56551,15,coronal,n/a,0.809,1937.012,3284.369,188,258
75988482,RP_060530_02_G02,15666,Ica1,islet cell autoantigen 1,15893,6,coronal,n/a,0.809,2072.312,3514.413,188,258
74583118,RP_051214_02_F02,37335,Eid1,EP300 interacting inhibitor of differentiation 1,58521,2,coronal,n/a,0.809,3460.742,5934.444,186,258
75651161,RP_060518_01_A06,107143,Tmem91,transmembrane protein 91,320208,7,coronal,n/a,0.809,399.028,450.844,116,106
74988749,RP_060315_05_G04,49894,Grip1,glutamate receptor interacting protein 1,74053,10,coronal,n/a,0.808,266.793,497.909,171,258
2573,RP_040507_01_F07,20259,Slc12a3,"solute carrier family 12, member 3",20497,8,coronal,n/a,0.808,1081.552,1836.345,188,258
1730,RP_040526_01_G03,14463,Gnaz,"guanine nucleotide binding protein, alpha z subunit",14687,10,coronal,n/a,0.808,1407.300,2389.728,188,258
2287,RP_Baylor_102840,14983,Hes3,hairy and enhancer of split 3 (Drosophila),15207,4,coronal,n/a,0.808,340.907,578.903,188,258
74724637,RP_060220_04_A06,37713,Ccbp2,chemokine binding protein 2,59289,9,coronal,n/a,0.808,467.911,807.735,185,258
73817944,RP_051214_01_A07,85499,Tdrd3,tudor domain containing 3,219249,14,coronal,n/a,0.808,255.495,434.208,188,258
2002,RP_Baylor_103373,86352,Hectd2,HECT domain containing 2,226098,19,coronal,n/a,0.807,2119.256,3601.841,188,258
71836837,RP_051017_02_B12,13802,Bcl11a,B cell CLL/lymphoma 11A (zinc finger protein),14025,11,coronal,n/a,0.807,2396.684,3363.067,188,213
2711,RP_Baylor_103174,29931,Usp21,ubiquitin specific peptidase 21,30941,1,coronal,n/a,0.807,348.824,593.058,188,258
71836807,RP_051017_02_A12,68340,Sbk1,SH3-binding kinase 1,104175,7,coronal,n/a,0.807,1607.906,3041.311,169,258
73769322,RP_051121_04_B07,12674,Cpne6,copine VI,12891,14,coronal,n/a,0.807,1472.672,2504.072,188,258
73817932,RP_051214_01_A03,77332,Ehbp1l1,EH domain binding protein 1-like 1,114601,19,coronal,n/a,0.807,748.899,1273.846,188,258
37,RP_Baylor_103285,48736,Setd5,SET domain containing 5,72895,6,coronal,n/a,0.806,271.032,662.395,100,197
74425523,RP_051214_02_E09,42324,Rps21,ribosomal protein S21,66481,2,coronal,n/a,0.806,1076.892,1833.938,188,258
73930821,RP_051214_04_C05,157714,Kalrn,"kalirin, RhoGEF kinase",545156,16,coronal,n/a,0.806,3946.784,6721.712,188,258
72109337,RP_050706_04_G01,130860,Gm5607,predicted gene 5607,434280,8,coronal,n/a,0.805,440.246,618.953,151,171
75042251,RP_060412_02_C05,21784,Hsp90b1,"heat shock protein 90, beta (Grp94), member 1",22027,10,coronal,n/a,0.805,3418.304,5826.635,188,258
772,RP_Baylor_102947,18312,Pcp4,Purkinje cell protein 4,18546,16,coronal,n/a,0.805,1275.240,2173.951,188,258
44,RP_Baylor_103290,49595,Thap1,"THAP domain containing, apoptosis associated protein 1",73754,8,coronal,n/a,0.805,995.943,1698.597,188,258
71587811,RP_050725_02_D04,85202,Trib2,tribbles homolog 2 (Drosophila),217410,12,coronal,n/a,0.804,681.686,1162.964,188,258
2335,RP_040507_01_D09,16250,Junb,Jun-B oncogene,16477,8,coronal,n/a,0.804,467.053,797.001,188,258
2705,RP_040604_02_A10,85005,Ugp2,UDP-glucose pyrophosphorylase 2,216558,11,coronal,n/a,0.804,3536.776,6038.197,188,258
75551462,RP_060523_01_A05,14576,Gria2,"glutamate receptor, ionotropic, AMPA2 (alpha 2)",14800,3,coronal,n/a,0.803,3740.648,7280.629,165,258
71924215,RP_050607_02_F02,88911,Ppm1l,protein phosphatase 1 (formerly 2C)-like,242083,3,coronal,n/a,0.803,1053.941,1801.227,188,258
70928248,RP_050725_02_C02,15785,Igfbp6,insulin-like growth factor binding protein 6,16012,15,coronal,n/a,0.803,851.535,1455.413,188,258
74958656,RP_060315_05_B12,92803,Nat8l,N-acetyltransferase 8-like,269642,5,coronal,n/a,0.803,3292.344,4689.533,188,215
75146004,RP_060220_02_B10,18483,Pip4k2a,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha",18718,2,coronal,n/a,0.803,1035.588,1770.482,188,258
888,RP_Baylor_103001,19416,Rbm4,RNA binding motif protein 4,19653,19,coronal,n/a,0.802,1003.697,1717.306,188,258
71064051,RP_050725_03_C09,88875,Prosapip1,ProSAPiP1 protein,241638,2,coronal,n/a,0.802,2825.109,4835.682,188,258
76115736,RP_060620_02_C04,17847,Nin,ninein,18080,12,coronal,n/a,0.802,1666.974,2853.628,188,258
795,RP_Baylor_102958,18407,Pfkl,"phosphofructokinase, liver, B-type",18641,10,coronal,n/a,0.801,1026.429,1757.503,188,258
75934527,RP_060530_01_E03,51440,Pcdh1,protocadherin 1,75599,18,coronal,n/a,0.801,2937.430,5031.099,188,258
70634129,RP_050725_01_E04,51060,Dusp18,dual specificity phosphatase 18,75219,11,coronal,n/a,0.801,1396.097,2391.477,188,258
1563,RP_Baylor_102975,18749,Pou2f1,"POU domain, class 2, transcription factor 1",18986,1,coronal,n/a,0.801,151.724,373.063,131,258
74882698,RP_060315_04_G04,92804,Ppp2r2c,"protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), gamma isoform",269643,5,coronal,n/a,0.801,4293.100,7359.359,188,258
